0	0.2732819178848537
1	0.5276390008555198
2	0.33060458420225963
5	0.3326142855073031
6	0.5103934766802632
8	0.4040948565422148
10	0.3348948852931634
12	0.3310750863084774
14	0.33033824199112005
15	0.3616616049457763
17	0.3499711557982893
18	0.31104001500895784
20	0.4017597629960231
21	0.3499711557982893
22	0.33099677130033245
27	0.9573247464729184
30	0.4088114851664089
31	0.8005711323988706
34	0.5734105020161635
35	0.4459152696071497
37	0.3310750863084774
38	0.258004150654105
39	0.2869656189658093
40	0.28085895224243507
45	0.3310750863084774
46	0.3020052905398216
48	0.270159462594223
49	0.31031179163466166
50	0.25376903381739024
51	0.330134420745579
52	0.550640968431751
54	0.585361252744016
55	0.44112002905840775
60	0.32799178957854563
62	0.5788255161312599
64	0.4088114851664089
65	0.32941040596485616
66	0.34036426297666694
68	0.1843115038580087
71	0.2523999947288041
74	0.5300527159490225
75	0.32957067259357525
76	0.33049472367876
77	0.3310750863084774
78	0.47884772830953964
79	0.3479432684091464
81	0.33655742588469195
85	0.20521246926234266
89	0.3310750863084774
90	0.3310750863084774
92	0.4847062787596631
96	0.43757784034388225
97	0.5910406874867837
100	0.33049472367876
101	0.33049472367876
102	0.6468212046715971
103	0.33335405730401435
104	0.2265904373221055
105	0.33049472367876
107	0.3300404287534071
108	0.33049472367876
109	0.3338777230051854
113	0.28206243414079923
116	0.32994645034058084
118	0.9706714579261153
122	0.3566274844708978
124	0.6468212046715971
127	0.32766396754221055
132	0.29843338086326093
133	0.34090935450813176
140	0.42103878585304527
141	0.32994645034058084
142	0.3032611735247322
144	0.344191820462237
145	0.414538308020363
150	0.3481361646128704
154	0.3283040320896353
155	0.5828831265366947
156	0.3298836803287769
157	0.3310750863084774
158	0.33338541852979187
159	0.1848129400255304
161	0.36068089366520684
162	0.3300404287534071
165	0.4430598794405566
167	0.4745230129548361
170	0.4327543994278439
171	0.22128463383087638
172	0.31415304498911
173	0.33060458420225963
175	0.3022669589067823
178	0.3499711557982893
179	0.30149394901304705
181	0.35794109928037265
185	0.5024783295884869
187	0.4040093586932975
188	0.33036582314547164
190	0.3499711557982893
193	0.3709815094874521
194	0.4088114851664089
196	0.32994645034058084
198	0.32994645034058084
200	0.33655742588469195
202	0.32524929303897665
204	0.3310750863084774
205	0.37026668143646124
206	0.3032611735247322
208	0.32994645034058084
210	0.32732059039786054
211	0.3815088507527466
214	0.27497347174051145
215	0.6952156964630756
218	0.6122853304438778
220	0.3310750863084774
222	0.3310750863084774
223	0.33049472367876
229	0.25744546906232824
230	0.5788255161312599
231	0.3300404287534071
233	0.251902274236781
235	0.32919511255898315
236	0.34090935450813176
238	0.34036426297666694
239	0.34717218272547123
240	0.2982703696990665
241	0.3020052905398216
242	0.34036426297666694
243	0.32760141945560817
245	0.5418485002533195
247	0.41795092826757246
249	0.34090935450813176
250	0.32806974225650154
251	0.31170092888033707
252	0.4040093586932975
253	0.30416003598984076
255	0.42103878585304527
258	0.999618303084242
261	0.251902274236781
262	0.5948752549678042
263	0.30149394901304705
264	0.32994645034058084
266	0.25376903381739024
267	0.27505821984171974
268	0.8699180011338655
270	0.42235156685728587
271	0.30149394901304705
272	0.4067502711014943
278	0.22128463383087638
279	0.3484701202573286
283	0.3310750863084774
285	0.33338541852979187
293	0.334094272522406
294	0.33049472367876
298	0.42027893457894183
299	0.9706714579261153
301	0.2754575715949572
302	0.30149394901304705
303	0.34746124615977897
304	0.3310750863084774
306	0.7398251844755291
308	0.3333107632833668
309	0.5318878285821625
310	0.6396108797398665
311	0.9664633165526308
312	0.3709815094874521
313	0.33049472367876
315	0.33033824199112005
316	0.34090935450813176
317	0.353848794569975
318	0.9025043580666263
319	0.7886362155172904
320	0.32806974225650154
327	0.3499711557982893
331	0.4120171667015293
333	0.258004150654105
334	0.7633323258519262
337	0.8094738059406448
338	0.3310750863084774
342	0.3499711557982893
344	0.3499711557982893
345	0.3499711557982893
346	0.3499711557982893
350	0.3355142287162792
351	0.43902529389487893
352	0.30003056618174984
354	0.3279760502846136
356	0.5563002702267336
358	0.3304322769660033
361	0.34751344854926125
362	0.38622567721866824
363	0.32732059039786054
364	0.3020052905398216
366	0.5444104643908001
367	0.32799178957854563
372	0.3310750863084774
374	0.243431643937352
375	0.5734105020161635
378	0.31605250789602773
379	0.3300404287534071
380	0.9538328239766298
382	0.33060458420225963
384	0.33049472367876
386	0.2523999947288041
389	0.34611324847738645
390	0.7687789517133138
391	0.3301186291420976
392	0.2265904373221055
395	0.3301186291420976
397	0.4017597629960231
399	0.34861862294123774
401	0.3310750863084774
402	0.28206243414079923
403	0.3032611735247322
406	0.32994645034058084
408	0.3300404287534071
409	0.25744546906232824
412	0.6056092677834035
413	0.30149394901304705
416	0.3971164535401716
